timestamp [ns],worldFrame,world_gazeX,world_gazeY,ref_gazeX,ref_gazeY,number_point_matches,mapped
1703060772742996967,250,851.61,534.213,2606.8072265625,1988.6260498046875,168,True
1703060772746274967,252,829.057,555.662,2493.158740234375,2053.076428222656,174,True
1703060772752994967,252,846.202,547.712,2521.6507568359375,2044.6036132812499,174,True
1703060772758692967,252,847.674,537.821,2522.697900390625,2030.3304199218749,174,True
1703060772761712967,252,841.193,542.283,2512.0492431640623,2035.7568481445312,174,True
1703060772768061967,252,843.839,537.01,2515.8435302734374,2028.4739501953125,174,True
1703060772771338967,252,834.676,545.906,2501.298486328125,2039.9047485351562,174,True
1703060772777411967,252,850.075,560.805,2530.4771850585935,2064.5003784179685,174,True
1703060772784380967,252,834.52,558.979,2503.0935302734374,2058.8971435546873,174,True
1703060772787436967,252,821.951,561.581,2481.9524780273437,2060.3184448242187,174,True
1703060772792971967,252,824.25,551.925,2484.332312011719,2046.8,174,True
1703060772796058967,252,843.379,544.554,2516.2176879882813,2039.4695800781249,174,True
1703060772802400967,252,821.619,545.806,2478.858361816406,2037.4771850585937,174,True
1703060772808608967,252,820.497,528.826,2474.2072265624997,2012.6503784179688,174,True
1703060772811692967,252,821.315,539.877,2477.3895385742185,2028.8344116210938,174,True
1703060772818016967,252,836.028,515.358,2498.78916015625,1995.3444946289062,174,True
1703060772821834967,252,837.627,509.639,2500.6659667968747,1987.1435302734374,174,True
1703060772827371967,252,845.664,504.198,2513.8783203125,1980.2416381835938,174,True
1703060772833654967,252,850.098,527.107,2525.2956298828126,2014.9216796875,174,True
1703060772836847967,252,857.272,512.424,2535.733654785156,1994.2292846679686,174,True
1703060772843201967,252,871.733,539.037,2565.762353515625,2036.3484863281249,174,True
1703060772846206967,252,870.48,527.942,2561.8184448242187,2019.5524780273438,174,True
1703060772852322967,252,859.976,546.891,2545.865588378906,2045.8887817382813,174,True
1703060772858638967,252,875.574,559.623,2575.7923950195313,2067.703234863281,174,True
1703060772861958967,252,866.623,557.336,2559.3228149414062,2062.5760498046875,174,True
1703060772868050967,252,848.375,528.902,2522.5347900390625,2017.2880249023438,174,True
1703060772871808967,252,863.466,531.622,2549.761975097656,2023.856848144531,174,True
1703060772877347967,252,870.427,522.065,2560.832312011719,2010.7395385742186,174,True
1703060772883660967,252,871.865,536.534,2565.626428222656,2032.635546875,174,True
1703060772886747967,252,870.762,529.306,2562.53916015625,2021.6399169921874,174,True
1703060772892984967,252,880.139,515.194,2577.4652099609375,2001.967687988281,174,True
1703060772896146967,252,866.502,524.989,2554.2024780273437,2014.472814941406,174,True
1703060772902311967,252,886.371,515.301,2588.930041503906,2003.130419921875,174,True
1703060772908594967,252,898.55,524.128,2612.83193359375,2018.5663452148438,174,True
1703060772911710967,252,874.97,525.452,2569.584033203125,2016.5739501953124,174,True
1703060772918220967,252,892.982,513.836,2600.9524780273437,2001.967687988281,174,True
1703060772921157967,252,899.648,529.193,2615.6199584960937,2026.4612182617186,174,True
1703060772927357967,252,882.274,536.227,2584.510083007812,2034.0228149414063,174,True
1703060772933823967,252,873.17,554.171,2570.631176757812,2059.1420166015623,174,True
1703060772936718967,252,851.299,564.007,2533.1292846679685,2069.4235717773436,174,True
1703060772943001967,252,852.277,528.95,2529.430041503906,2018.008740234375,174,True
1703060772946072967,254,850.895,548.853,2495.6203369140626,2181.1815551757813,159,True
1703060772955169967,254,836.751,547.941,2470.9703369140625,2178.9239501953125,159,True
1703060772958659967,254,849.641,563.002,2499.0884033203124,2205.1583618164063,159,True
1703060772961754967,254,826.503,548.467,2453.7256713867187,2179.3047485351562,159,True
1703060772968111967,254,841.695,524.177,2470.004748535156,2138.9060913085937,159,True
1703060772971499967,254,845.255,522.841,2475.5739501953126,2136.7640747070313,159,True
1703060772977322967,254,853.65,554.933,2502.8079833984375,2191.667102050781,159,True
1703060772983636967,254,823.618,542.04,2446.306848144531,2168.3431518554685,159,True
1703060772987901967,254,853.649,551.033,2501.2507568359374,2185.030419921875,159,True
1703060772992987967,254,874.546,526.16,2527.7094970703124,2143.4756713867187,159,True
1703060772996082967,254,885.168,528.548,2547.3615966796874,2147.984033203125,159,True
1703060773002317967,254,869.251,531.921,2520.74638671875,2153.1384033203126,159,True
1703060773008605967,254,869.721,533.61,2522.242395019531,2156.048864746094,159,True
1703060773012607967,254,876.582,546.147,2539.30361328125,2177.849621582031,159,True
1703060773018025967,254,859.707,563.201,2516.6119750976563,2206.0967651367187,159,True
1703060773021093967,254,876.072,551.916,2540.71806640625,2187.723193359375,159,True
1703060773027336967,254,889.944,546.522,2563.069580078125,2179.1688232421875,159,True
1703060773034107967,254,885.773,548.758,2556.5688232421876,2182.806848144531,159,True
1703060773036724967,254,875.835,535.352,2533.659497070312,2159.2923950195313,159,True
1703060773043126967,254,877.391,517.311,2529.144494628906,2128.386303710937,159,True
1703060773046093967,254,865.131,524.332,2510.5260498046873,2140.0007568359374,159,True
1703060773052381967,254,841.868,521.414,2469.2024780273437,2134.2275634765624,159,True
1703060773058833967,254,856.121,547.011,2503.930041503906,2178.311975097656,159,True
1703060773062177967,254,867.322,553.56,2526.0368896484374,2190.069201660156,159,True
1703060773068064967,254,857.725,549.79,2507.819580078125,2183.126428222656,159,True
1703060773071467967,254,887.568,553.887,2561.8184448242187,2191.7351684570312,159,True
1703060773077349967,254,880.095,551.565,2547.6608398437497,2187.335546875,159,True
1703060773083800967,254,892.529,540.702,2565.3136962890626,2169.2543701171876,159,True
1703060773086749967,254,893.384,548.351,2569.9239501953125,2182.5007568359374,159,True
1703060773093128967,254,884.963,550.506,2555.8412597656247,2185.7716796874997,159,True
1703060773096168967,254,887.009,557.493,2562.280798339844,2197.9163452148437,159,True
1703060773102324967,254,892.979,586.139,2584.4488647460935,2247.692395019531,159,True
1703060773108694967,254,895.905,565.074,2581.1713012695313,2211.523193359375,159,True
1703060773111757967,254,910.866,549.02,2601.530419921875,2184.57470703125,159,True
1703060773118105967,254,882.368,559.74,2554.964074707031,2201.5136962890624,159,True
1703060773121301967,254,871.01,577.26,2541.9828979492186,2230.8420166015626,159,True
1703060773127342967,254,872.982,570.208,2542.6220581054686,2218.894494628906,159,True
1703060773133776967,254,887.971,561.466,2565.585546875,2204.811596679687,159,True
1703060773137761967,254,913.076,567.555,2613.0496215820312,2216.922436523437,159,True
1703060773143061967,254,890.761,591.083,2582.483654785156,2256.0427734375,159,True
1703060773146323967,256,843.611,595.025,2429.4427734375,2400.365966796875,177,True
1703060773152423967,256,851.379,593.176,2445.613110351562,2397.469201660156,177,True
1703060773158756967,256,873.232,564.101,2490.9555053710938,2345.605505371094,177,True
1703060773161713967,256,845.933,546.219,2434.8283203124997,2311.8979003906247,177,True
1703060773169074967,256,873.587,534.836,2491.4112182617187,2293.082312011719,177,True
1703060773175312967,256,862.352,555.361,2468.440881347656,2329.1836547851562,177,True
1703060773177318967,256,865.111,546.127,2474.0916381835937,2312.7615966796875,177,True
1703060773183593967,256,873.689,586.898,2492.12529296875,2387.3507568359373,177,True
1703060773186690967,256,871.224,581.571,2486.9368896484375,2377.38193359375,177,True
1703060773193109967,256,885.672,566.658,2516.815966796875,2350.991259765625,177,True
1703060773196058967,256,887.526,569.286,2520.7328979492186,2355.893908691406,177,True
1703060773202313967,256,873.373,567.238,2491.27529296875,2351.31083984375,177,True
1703060773208647967,256,874.077,565.284,2492.7167236328123,2347.802099609375,177,True
1703060773211799967,256,868.603,587.154,2481.510461425781,2387.4935302734375,177,True
1703060773217970967,256,862.401,584.438,2468.576806640625,2382.087646484375,177,True
1703060773221122967,256,865.348,592.44,2474.737646484375,2397.040881347656,177,True
1703060773227384967,256,897.461,593.04,2542.13916015625,2400.3184448242187,177,True
1703060773234053967,256,906.465,580.694,2560.7100830078125,2378.0213012695312,177,True
1703060773237059967,256,863.091,570.372,2469.991259765625,2356.3905029296875,177,True
1703060773243398967,256,877.309,570.704,2499.489538574219,2357.8591186523436,177,True
1703060773249384967,256,848.187,567.489,2439.2279418945313,2350.2636962890624,177,True
1703060773252323967,256,856.3,551.333,2456.010461425781,2321.608361816406,177,True
1703060773258679967,256,844.015,553.917,2430.8094970703123,2325.559118652344,177,True
1703060773262217967,256,833.885,576.399,2409.6479003906247,2365.577185058594,177,True
1703060773268007967,256,858.734,574.752,2460.9676879882813,2364.108361816406,177,True
1703060773274427967,256,833.815,590.173,2409.219580078125,2390.7713012695312,177,True
1703060773277308967,256,837.312,585.724,2416.5363037109373,2382.8286987304687,177,True
1703060773283621967,256,843.276,558.424,2429.238781738281,2333.610461425781,177,True
1703060773286674967,256,857.717,565.482,2458.8800415039063,2347.1899169921876,177,True
1703060773292990967,256,855.807,565.237,2454.9427734375,2346.6323120117186,177,True
1703060773299954967,256,830.258,567.398,2402.399243164062,2349.0395385742186,177,True
1703060773302653967,256,845.215,555.603,2433.2507568359374,2328.6532348632813,177,True
1703060773309380967,256,858.301,554.844,2460.11083984375,2328.020715332031,177,True
1703060773311705967,256,847.958,536.403,2439.0579833984375,2294.5579833984375,177,True
1703060773317983967,256,862.301,534.237,2468.3184448242187,2291.4503784179688,177,True
1703060773324288967,256,840.681,546.14,2424.1115966796874,2311.476428222656,177,True
1703060773327349967,256,852.893,565.238,2448.9384033203123,2346.4623535156247,177,True
1703060773334452967,256,844.258,561.758,2431.21083984375,2339.6760498046874,177,True
1703060773337330967,256,847.503,577.695,2437.7115966796873,2368.7868896484374,177,True
1703060773343033967,256,846.815,577.744,2436.2905029296876,2368.8344116210938,177,True
1703060773349243967,258,829.132,571.042,2346.5576049804686,2409.3148315429685,185,True
1703060773352524967,258,833.438,585.744,2354.28916015625,2432.618444824219,185,True
1703060773358634967,258,854.913,583.851,2392.858740234375,2432.564074707031,185,True
1703060773361873967,258,849.075,578.817,2382.264453125,2423.927941894531,185,True
1703060773368185967,258,820.111,584.429,2330.6591186523438,2428.817102050781,185,True
1703060773374607967,258,821.122,567.178,2332.386303710937,2402.378698730469,185,True
1703060773377854967,258,850.897,588.532,2385.6372680664062,2439.330041503906,185,True
1703060773383645967,258,854.306,600.87,2391.9203369140623,2459.131555175781,185,True
1703060773386762967,258,845.113,591.948,2375.2332763671875,2443.865588378906,185,True
1703060773392966967,258,846.329,606.684,2377.538403320312,2467.067102050781,185,True
1703060773399303967,258,858.201,589.88,2398.883654785156,2442.451135253906,185,True
1703060773402383967,258,872.311,578.22,2424.5264282226562,2426.0631103515625,185,True
1703060773408596967,258,891.251,585.67,2459.6756713867185,2440.42470703125,185,True
1703060773411764967,258,888.026,584.565,2453.6507568359375,2438.2216796875,185,True
1703060773418097967,258,864.636,574.192,2410.4368896484375,2418.7328979492186,185,True
1703060773428780967,258,870.155,575.743,2420.5416381835935,2421.8880249023437,185,True
1703060773433782967,258,868.871,568.649,2418.1072265625,2410.5931518554685,185,True
1703060773436710967,258,865.007,562.748,2410.9807983398437,2400.8692016601562,185,True
1703060773443083967,258,853.535,564.27,2390.1863037109374,2401.834790039062,185,True
1703060773449826967,258,875.751,582.917,2430.9115966796876,2433.9239501953125,185,True
1703060773452395967,258,892.596,574.515,2462.0011352539063,2422.9216796875,185,True
1703060773458677967,258,885.619,564.621,2448.8771850585936,2406.3771850585936,185,True
1703060773461761967,258,859.551,555.203,2400.9847900390623,2388.4387817382812,185,True
1703060773468202967,258,870.761,559.362,2421.446008300781,2396.2724365234376,185,True
1703060773474247967,258,890.328,568.45,2457.6764282226563,2413.020715332031,185,True
1703060773478094967,258,920.167,541.173,2513.2460083007813,2373.383654785156,185,True
1703060773483707967,258,858.094,543.086,2398.223950195312,2369.432897949219,185,True
1703060773486680967,258,894.746,549.253,2465.584790039062,2383.2435302734375,185,True
1703060773492964967,258,903.749,534.314,2482.1359252929688,2360.6811767578124,185,True
1703060773499222967,258,889.322,567.396,2455.785925292969,2411.2256713867187,185,True
1703060773502311967,258,887.753,572.376,2452.9503784179688,2418.896008300781,185,True
1703060773509003967,258,896.625,581.77,2469.651135253906,2434.9779418945313,185,True
1703060773511753967,258,890.371,556.809,2457.5676879882812,2394.6405029296875,185,True
1703060773518149967,258,902.559,553.013,2480.252478027344,2390.118444824219,185,True
1703060773524254967,258,886.315,563.78,2450.1488647460938,2405.1395385742185,185,True
1703060773527467967,258,865.723,620.882,2412.9528564453126,2492.3971435546873,185,True
1703060773534146967,258,904.025,619.794,2484.264453125,2496.8648315429687,185,True
1703060773536742967,258,906.257,607.383,2488.242395019531,2477.2944946289062,185,True
1703060773542974967,258,884.222,587.227,2446.626428222656,2441.9072265625,185,True
1703060773550017967,260,914.995,585.526,2507.465966796875,2510.3695800781247,193,True
1703060773552422967,260,890.151,584.165,2455.58193359375,2505.3511352539062,193,True
1703060773558616967,260,879.464,619.614,2431.1564697265626,2573.2220581054685,193,True
1703060773561832967,260,910.716,626.835,2496.7899169921875,2590.9905029296874,193,True
1703060773568408967,260,911.118,606.793,2498.469580078125,2551.427941894531,193,True
1703060773574744967,260,888.338,604.748,2450.652099609375,2545.0427734375,193,True
1703060773577429967,260,894.021,615.522,2461.987646484375,2566.755126953125,193,True
1703060773583600967,260,858.755,608.57,2388.751513671875,2549.4152099609373,193,True
1703060773586743967,260,864.469,612.714,2400.3047485351562,2558.085168457031,193,True
1703060773592978967,260,869.152,618.42,2409.654748535156,2569.7539916992187,193,True
1703060773599275967,260,868.084,607.633,2408.1996215820313,2548.558361816406,193,True
1703060773602335967,260,877.035,596.54,2427.565966796875,2527.947521972656,193,True
1703060773608705967,260,861.939,611.04,2395.1707153320312,2554.5560913085938,193,True
1703060773612016967,260,874.145,618.795,2420.0655883789063,2571.0323120117187,193,True
1703060773617990967,260,854.871,605.044,2380.9927734375,2542.1663452148437,193,True
1703060773624281967,260,855.229,615.398,2380.8975219726562,2562.3420166015626,193,True
1703060773627347967,260,853.889,632.169,2376.7359252929687,2595.1112182617185,193,True
1703060773633852967,260,850.42,633.417,2369.3988647460938,2597.1783203125,193,True
1703060773636746967,260,846.049,650.538,2358.7771850585937,2630.654748535156,193,True
1703060773642940967,260,892.193,642.285,2456.669958496094,2619.6863037109374,193,True
1703060773649691967,260,888.186,642.768,2448.1359252929688,2620.1760498046874,193,True
1703060773652535967,260,892.361,630.826,2457.6560913085937,2596.8384033203124,193,True
1703060773658670967,260,917.357,633.299,2510.7028564453126,2604.6583618164063,193,True
1703060773662080967,260,890.759,641.156,2453.6847900390626,2617.252099609375,193,True
1703060773668119967,260,880.731,649.76,2431.8975219726562,2633.2999999999997,193,True
1703060773674620967,260,871.057,634.14,2412.5311767578123,2600.9728149414063,193,True
1703060773677367967,260,871.548,669.389,2411.0555053710937,2671.822058105469,193,True
1703060773683900967,260,871.443,680.035,2410.0627319335936,2693.5344116210936,193,True
1703060773686916967,260,870.779,666.438,2409.6344116210935,2665.729284667969,193,True
1703060773693040967,260,849.853,653.099,2366.5224365234376,2636.2307983398437,193,True
1703060773699205967,260,872.994,660.662,2414.754748535156,2654.311975097656,193,True
1703060773703011967,260,864.297,658.055,2396.530798339844,2647.96083984375,193,True
1703060773709008967,260,871.539,645.035,2412.7760498046873,2622.7260498046876,193,True
1703060773711725967,260,875.158,668.851,2418.780419921875,2671.19638671875,193,True
1703060773718023967,260,869.122,652.18,2407.1591186523438,2636.747521972656,193,True
1703060773724469967,260,860.06,652.817,2387.9967651367188,2636.917687988281,193,True
1703060773727441967,260,867.445,629.39,2405.296008300781,2591.1604614257812,193,True
1703060773733676967,260,863.925,631.351,2397.77529296875,2594.6351684570313,193,True
1703060773736733967,260,855.792,629.294,2380.9452514648438,2589.6576049804685,193,True
1703060773743466967,260,857.237,618.126,2384.848486328125,2567.884033203125,193,True
1703060773749461967,262,867.4,650.629,2375.8792846679685,2613.3420166015626,174,True
1703060773752415967,262,857.58,626.578,2358.5663452148438,2571.331555175781,174,True
1703060773758662967,262,857.072,623.364,2357.7640747070313,2565.891638183594,174,True
1703060773761796967,262,868.144,607.747,2379.0003784179685,2541.506848144531,174,True
1703060773768108967,262,870.663,604.135,2383.8420166015626,2535.8560913085935,174,True
1703060773774287967,262,883.125,616.223,2406.798864746094,2557.9220581054688,174,True
1703060773777433967,262,882.79,632.164,2405.5884033203124,2584.734411621094,174,True
1703060773783632967,262,889.859,621.654,2419.3652099609376,2568.1152099609376,174,True
1703060773786751967,262,882.521,630.923,2405.126049804687,2582.5992431640625,174,True
1703060773792926967,262,868.39,634.828,2378.3747070312497,2586.8832763671876,174,True
1703060773799439967,262,861.223,609.442,2366.0600830078124,2543.3292846679688,174,True
1703060773802346967,262,862.62,592.591,2369.3511352539062,2515.5716796875,174,True
1703060773808619967,262,867.322,584.058,2378.4155883789062,2502.0735717773437,174,True
1703060773812258967,262,853.163,599.011,2351.6100830078126,2524.901135253906,174,True
1703060773817984967,262,865.699,600.181,2374.7503784179685,2528.5731933593747,174,True
1703060773824242967,262,880.294,598.31,2402.1068481445313,2527.4988647460937,174,True
1703060773827335967,262,880.668,603.144,2402.6372680664062,2535.6247070312497,174,True
1703060773833786967,262,868.911,606.034,2380.5032348632812,2538.7663452148436,174,True
1703060773836896967,262,858.974,604.547,2362.0956298828123,2534.876806640625,174,True
1703060773843065967,262,853.476,603.253,2351.997521972656,2531.9594970703124,174,True
1703060773849284967,262,851.885,601.322,2349.155126953125,2528.53916015625,174,True
1703060773852469967,262,860.971,595.567,2366.1756713867185,2520.270336914062,174,True
1703060773858891967,262,860.008,603.036,2364.074328613281,2532.517102050781,174,True
1703060773861863967,262,864.483,597.296,2372.6152099609376,2523.615966796875,174,True
1703060773868031967,262,885.282,606.081,2411.2323120117185,2541.214453125,174,True
1703060773874650967,262,883.033,599.251,2407.2271850585935,2529.4572265624997,174,True
1703060773877356967,262,882.635,598.906,2406.4927734375,2528.82470703125,174,True
1703060773883662967,262,887.488,614.127,2415.1220581054686,2555.059118652344,174,True
1703060773886889967,262,874.817,594.095,2391.9952514648435,2519.7127319335937,174,True
1703060773893030967,262,871.362,624.292,2384.358740234375,2569.658740234375,174,True
1703060773901743967,262,857.489,622.194,2358.5935302734374,2564.0011352539063,174,True
1703060773902376967,262,861.234,614.938,2365.8492431640625,2552.4752929687497,174,True
1703060773908702967,262,860.036,611.925,2363.754748535156,2547.2868896484374,174,True
1703060773914890967,262,869.627,591.711,2382.4003784179686,2515.0547485351562,174,True
1703060773917940967,262,876.372,597.985,2394.762731933594,2526.4108398437497,174,True
1703060773924326967,262,894.215,609.659,2428.048864746094,2548.5448730468747,174,True
1703060773927384967,262,891.141,606.476,2422.3094970703123,2542.7307983398437,174,True
1703060773933704967,262,896.953,594.884,2433.726806640625,2524.085168457031,174,True
1703060773939902967,262,872.656,616.063,2387.1060913085935,2556.0655883789063,174,True
1703060773943020967,262,873.087,590.659,2388.894494628906,2513.769580078125,174,True
1703060773949270967,264,868.177,593.34,2379.5920166015626,2508.7783203125,168,True
1703060773952378967,264,847.145,604.449,2343.347900390625,2522.881555175781,168,True
1703060773958660967,264,856.539,602.124,2359.430041503906,2520.5967651367187,168,True
1703060773964903967,264,859.877,597.522,2365.2235717773438,2514.061975097656,168,True
1703060773968037967,264,860.033,604.706,2365.4003784179686,2524.9760498046876,168,True
1703060773974248967,264,861.821,603.919,2368.487646484375,2524.0239501953124,168,True
1703060773977479967,264,847.145,612.883,2343.218823242187,2535.6247070312497,168,True
1703060773983742967,264,869.703,611.917,2382.033276367187,2537.284033203125,168,True
1703060773989865967,264,869.353,620.897,2381.3328979492185,2550.965588378906,168,True
1703060773992933967,264,887.981,631.387,2413.92529296875,2569.9307983398435,168,True
1703060773999309967,264,883.078,634.916,2405.2347900390623,2574.622814941406,168,True
1703060774002464967,264,897.331,618.843,2430.605505371094,2551.924328613281,168,True
1703060774008662967,264,919.524,633.084,2470.5760498046875,2577.594494628906,168,True
1703060774014913967,264,900.37,614.742,2436.0456298828126,2546.0083618164062,168,True
1703060774017989967,264,886.325,617.526,2411.0895385742188,2548.265966796875,168,True
1703060774024290967,264,921.151,601.309,2473.506848144531,2528.076806640625,168,True
1703060774027362967,264,899.489,616.467,2434.461218261719,2548.558361816406,168,True
1703060774034129967,264,870.027,620.369,2382.5091186523437,2550.2583618164062,168,True
1703060774039893967,264,851.723,625.144,2350.855126953125,2554.8688232421873,168,True
1703060774043072967,264,860.685,616.068,2366.3796630859374,2542.35,168,True
1703060774049281967,264,865.03,613.433,2373.914074707031,2538.943151855469,168,True
1703060774052496967,264,866.057,611.461,2375.715966796875,2536.080419921875,168,True
1703060774058667967,264,872.986,635.704,2387.5072265625,2574.2488647460937,168,True
1703060774064907967,264,881.918,622.506,2403.2899169921875,2555.2905029296876,168,True
1703060774068005967,264,873.14,632.137,2387.8131103515625,2568.788403320312,168,True
1703060774074414967,264,866.487,635.048,2376.1920166015625,2572.229284667969,168,True
1703060774077354967,264,872.54,633.796,2386.752478027344,2571.2431518554686,168,True
1703060774083615967,264,880.387,628.054,2400.5496215820312,2563.6136962890623,168,True
1703060774089868967,264,878.416,631.019,2397.0680664062497,2567.8771850585936,168,True
1703060774093083967,264,898.935,638.575,2433.3800415039063,2582.8507568359373,168,True
1703060774099210967,264,902.9,634.459,2440.5064697265625,2577.0707153320313,168,True
1703060774102501967,264,869.29,625.533,2381.169580078125,2558.0579833984375,168,True
1703060774108947967,264,880.274,647.483,2400.1891601562497,2593.6220581054686,168,True
1703060774114890967,264,883.454,638.695,2405.8671020507813,2580.5319335937497,168,True
1703060774118088967,264,880.742,629.533,2401.1615966796876,2565.946008300781,168,True
1703060774124281967,264,882.037,624.528,2403.4804199218747,2558.42529296875,168,True
1703060774127413967,264,901.437,632.944,2437.8884033203126,2574.473193359375,168,True
1703060774133814967,264,887.875,625.956,2413.7688232421874,2561.512353515625,168,True
1703060774139919967,264,905.562,623.015,2445.3207153320313,2559.6423950195312,168,True
1703060774143098967,264,880.128,614.532,2400.2094970703124,2542.7648315429688,168,True
1703060774149243967,266,894.634,623.569,2474.5199584960938,2520.7328979492186,171,True
1703060774152325967,266,897.762,606.699,2476.7572265625,2493.4988647460937,171,True
1703060774158560967,266,870.057,586.494,2426.8927734374997,2461.4572265624997,171,True
1703060774164833967,266,874.902,589.188,2435.4880249023436,2465.7275634765624,171,True
1703060774167959967,266,853.603,601.603,2401.569580078125,2485.950756835937,171,True
1703060774174301967,266,878.054,592.623,2441.3564697265624,2471.194873046875,171,True
1703060774177734967,266,875.167,579.77,2434.3524780273438,2450.6792846679687,171,True
1703060774183597967,266,856.358,584.545,2403.4735717773438,2458.451513671875,171,True
1703060774189846967,266,861.812,582.583,2412.36806640625,2455.2692016601563,171,True
1703060774192937967,266,859.631,592.904,2410.3688232421873,2471.847521972656,171,True
1703060774199245967,266,860.417,608.767,2414.3060913085938,2497.4427734375,171,True
1703060774202369967,266,862.645,609.021,2418.1275634765625,2497.816723632812,171,True
1703060774208540967,266,880.44,606.036,2447.64638671875,2492.703234863281,171,True
1703060774214850967,266,888.507,616.527,2463.007604980469,2509.4786987304688,171,True
1703060774217956967,266,886.968,609.296,2459.1655883789062,2497.8507568359373,171,True
1703060774224225967,266,876.949,605.367,2441.662353515625,2491.6832763671873,171,True
1703060774227318967,266,890.361,605.249,2464.1431518554687,2491.288781738281,171,True
1703060774233585967,266,888.194,605.98,2460.6479003906247,2492.492395019531,171,True
1703060774239830967,266,882.951,600.482,2450.9104614257812,2483.7408813476563,171,True
1703060774242940967,266,885.891,608.111,2457.1528564453124,2495.960461425781,171,True
1703060774249361967,266,890.15,598.884,2462.6811767578124,2481.08193359375,171,True
1703060774252331967,266,876.574,590.184,2438.4594970703124,2467.3051269531247,171,True
1703060774258627967,266,871.393,595.597,2430.6667236328126,2476.0431518554688,171,True
1703060774264834967,266,856.071,596.298,2404.894873046875,2477.355505371094,171,True
1703060774267966967,266,882.469,596.371,2449.4007568359375,2477.151513671875,171,True
1703060774274249967,266,891.918,604.966,2466.7,2490.8060913085938,171,True
1703060774277324967,266,880.339,590.042,2444.749621582031,2467.0399169921875,171,True
1703060774283604967,266,875.654,580.999,2435.3724365234375,2452.6376464843747,171,True
1703060774290204967,266,870.552,591.563,2428.5724365234373,2469.576428222656,171,True
1703060774292937967,266,851.567,607.971,2399.1351684570313,2496.3003784179687,171,True
1703060774299238967,266,873.882,606.055,2436.6167236328124,2492.83916015625,171,True
1703060774302461967,266,907.8,596.868,2491.6967651367186,2477.6344116210935,171,True
1703060774308567967,266,905.908,590.578,2487.4332763671873,2467.6384033203126,171,True
1703060774314845967,266,903.45,609.276,2486.6920166015625,2497.5380249023438,171,True
1703060774318002967,266,902.872,620.372,2487.718823242187,2515.394873046875,171,True
1703060774324247967,266,880.138,603.345,2446.6807983398435,2488.3783203125,171,True
1703060774327381967,266,853.689,585.451,2399.1011352539062,2459.9271850585938,171,True
1703060774334136967,266,861.832,604.019,2415.924328613281,2489.7384033203125,171,True
1703060774339871967,266,853.325,598.765,2400.6380249023437,2481.3743286132812,171,True
1703060774343044967,266,855.43,597.601,2404.017687988281,2479.463696289062,171,True
1703060774349224967,268,850.037,573.764,2281.2640747070313,2449.4960083007813,186,True
1703060774352427967,268,841.293,591.998,2266.324328613281,2479.0283203125,186,True
1703060774358628967,268,843.45,605.605,2270.465588378906,2500.6591186523438,186,True
1703060774364888967,268,855.099,593.448,2290.6684448242186,2480.5448730468747,186,True
1703060774368156967,268,850.669,586.697,2282.7055053710938,2470.038781738281,186,True
1703060774374316967,268,841.027,584.512,2265.6783203125,2467.094494628906,186,True
1703060774377480967,268,846.626,589.594,2275.667687988281,2474.8872680664062,186,True
1703060774383627967,268,875.283,588.396,2325.899243164062,2471.357983398437,186,True
1703060774389878967,268,865.539,590.199,2308.899243164062,2474.7716796874997,186,True
1703060774392966967,268,849.274,573.979,2279.924328613281,2449.876806640625,186,True
1703060774399308967,268,862.098,594.598,2302.9899169921873,2481.9728149414063,186,True
1703060774402351967,268,871.879,576.345,2319.5887817382813,2452.419958496094,186,True
1703060774408634967,268,867.399,584.986,2312.006848144531,2466.380419921875,186,True
1703060774414920967,268,870.797,587.58,2318.0315551757812,2470.31083984375,186,True
1703060774417975967,268,870.738,582.387,2317.773193359375,2462.069201660156,186,True
1703060774424472967,268,874.933,574.788,2324.8724365234375,2449.788403320312,186,True
1703060774427432967,268,877.378,579.247,2329.2786987304685,2456.724328613281,186,True
1703060774433760967,268,879.097,571.347,2332.0328979492188,2444.1239501953123,186,True
1703060774439918967,268,894.849,586.256,2359.9264282226563,2466.8699584960937,186,True
1703060774442959967,268,898.781,562.376,2365.9307983398435,2428.953234863281,186,True
1703060774449443967,268,918.04,556.38,2398.9720581054685,2418.569580078125,186,True
1703060774453211967,268,888.363,563.631,2347.9039916992188,2431.4555053710938,186,True
1703060774458573967,268,895.176,550.273,2359.280419921875,2410.089916992187,186,True
1703060774464899967,268,890.516,542.435,2350.9503784179688,2397.9927734375,186,True
1703060774468023967,268,875.997,557.406,2326.205126953125,2422.255126953125,186,True
1703060774474286967,268,864.173,551.349,2305.4108398437497,2413.2792846679686,186,True
1703060774478243967,268,841.976,564.61,2266.868444824219,2435.3792846679685,186,True
1703060774483747967,268,855.852,571.291,2291.4028564453124,2445.2594970703126,186,True
1703060774489906967,268,871.772,560.729,2318.9427734375,2427.715588378906,186,True
1703060774492946967,268,873.35,569.704,2321.9619750976562,2441.8256713867186,186,True
1703060774499238967,268,883.615,568.947,2339.8188232421876,2440.0916381835937,186,True
1703060774502364967,268,879.858,557.935,2332.9439086914062,2422.901135253906,186,True
1703060774508649967,268,862.576,573.711,2303.2484863281247,2448.741259765625,186,True
1703060774514908967,268,852.958,557.107,2285.956091308594,2422.9283203125,186,True
1703060774518252967,268,835.654,566.122,2255.7775634765626,2438.1127319335938,186,True
1703060774524429967,268,839.522,556.318,2262.353234863281,2422.350378417969,186,True
